"city","date","rate","state"
"Mumbai","2020-04-27",66.19,"Maharashtra"
"Mumbai","2020-04-28",66.19,"Maharashtra"
"Mumbai","2020-04-29",66.19,"Maharashtra"
"Mumbai","2020-04-30",66.19,"Maharashtra"
"Mumbai","2020-05-01",66.19,"Maharashtra"
"Mumbai","2020-05-02",66.19,"Maharashtra"
"Mumbai","2020-05-03",66.19,"Maharashtra"
"Mumbai","2020-05-04",66.19,"Maharashtra"
"Mumbai","2020-05-05",66.19,"Maharashtra"
"Mumbai","2020-05-06",66.19,"Maharashtra"
"Mumbai","2020-05-07",66.19,"Maharashtra"
"Mumbai","2020-05-08",66.19,"Maharashtra"
"Mumbai","2020-05-09",66.19,"Maharashtra"
"Mumbai","2020-05-10",66.19,"Maharashtra"
"Mumbai","2020-05-11",66.19,"Maharashtra"
"Mumbai","2020-05-12",66.19,"Maharashtra"
"Mumbai","2020-05-13",66.19,"Maharashtra"
"Mumbai","2020-05-14",66.19,"Maharashtra"
"Mumbai","2020-05-15",66.19,"Maharashtra"
"Mumbai","2020-05-16",66.19,"Maharashtra"
"Mumbai","2020-05-17",66.19,"Maharashtra"
"Mumbai","2020-05-18",66.19,"Maharashtra"
"Mumbai","2020-05-19",66.19,"Maharashtra"
"Mumbai","2020-05-20",66.19,"Maharashtra"
"Mumbai","2020-05-21",66.19,"Maharashtra"
"Mumbai","2020-05-22",66.19,"Maharashtra"
"Mumbai","2020-05-23",66.19,"Maharashtra"
"Mumbai","2020-05-24",66.19,"Maharashtra"
"Mumbai","2020-05-25",66.19,"Maharashtra"
"Mumbai","2020-05-26",66.19,"Maharashtra"
"Mumbai","2020-05-27",66.19,"Maharashtra"
"Mumbai","2020-05-28",66.19,"Maharashtra"
"Mumbai","2020-05-29",66.19,"Maharashtra"
"Mumbai","2020-05-30",66.19,"Maharashtra"
"Mumbai","2020-05-31",66.19,"Maharashtra"
"Mumbai","2020-06-01",68.2,"Maharashtra"
"Mumbai","2020-06-02",68.2,"Maharashtra"
"Mumbai","2020-06-03",68.2,"Maharashtra"
"Mumbai","2020-06-04",68.2,"Maharashtra"
"Mumbai","2020-06-05",68.2,"Maharashtra"
"Mumbai","2020-06-06",68.2,"Maharashtra"
"Mumbai","2020-06-07",68.2,"Maharashtra"
"Mumbai","2020-06-08",68.2,"Maharashtra"
"Mumbai","2020-06-09",69.2,"Maharashtra"
"Mumbai","2020-06-10",70.38,"Maharashtra"
"Mumbai","2020-06-11",70.38,"Maharashtra"
"Mumbai","2020-06-12",71.58,"Maharashtra"
"Mumbai","2020-06-13",72.18,"Maharashtra"
"Mumbai","2020-06-14",72.78,"Maharashtra"
"Mumbai","2020-06-15",73.19,"Maharashtra"
"Mumbai","2020-06-16",73.73,"Maharashtra"
"Mumbai","2020-06-17",74.3,"Maharashtra"
"Mumbai","2020-06-18",74.91,"Maharashtra"
"Mumbai","2020-06-19",75.51,"Maharashtra"
"Mumbai","2020-06-20",76.1,"Maharashtra"
"Mumbai","2020-06-21",76.67,"Maharashtra"
"Mumbai","2020-06-22",77.22,"Maharashtra"
"Mumbai","2020-06-23",77.74,"Maharashtra"
"Mumbai","2020-06-24",78.2,"Maharashtra"
"Mumbai","2020-06-25",78.33,"Maharashtra"
"Mumbai","2020-06-26",78.49,"Maharashtra"
"Mumbai","2020-06-27",78.69,"Maharashtra"
"Mumbai","2020-06-28",78.69,"Maharashtra"
"Mumbai","2020-06-29",78.81,"Maharashtra"
"Mumbai","2020-06-30",78.81,"Maharashtra"
"Mumbai","2020-07-01",78.81,"Maharashtra"
"Mumbai","2020-07-02",78.81,"Maharashtra"
"Mumbai","2020-07-03",78.81,"Maharashtra"
"Mumbai","2020-07-04",78.81,"Maharashtra"
"Mumbai","2020-07-05",78.81,"Maharashtra"
"Mumbai","2020-07-06",78.81,"Maharashtra"
"Mumbai","2020-07-07",79.08,"Maharashtra"
"Mumbai","2020-07-08",79.08,"Maharashtra"
"Mumbai","2020-07-09",79.08,"Maharashtra"
"Mumbai","2020-07-10",79.08,"Maharashtra"
"Mumbai","2020-07-11",79.08,"Maharashtra"
"Mumbai","2020-07-12",79.22,"Maharashtra"
"Mumbai","2020-07-13",79.33,"Maharashtra"
"Mumbai","2020-07-14",79.33,"Maharashtra"
"Mumbai","2020-07-15",79.46,"Maharashtra"
"Mumbai","2020-07-16",79.46,"Maharashtra"
"Mumbai","2020-07-17",79.62,"Maharashtra"
"Mumbai","2020-07-18",79.77,"Maharashtra"
"Mumbai","2020-07-19",79.77,"Maharashtra"
"Mumbai","2020-07-20",79.88,"Maharashtra"
"Mumbai","2020-07-21",79.88,"Maharashtra"
"Mumbai","2020-07-22",79.88,"Maharashtra"
"Mumbai","2020-07-23",79.88,"Maharashtra"
"Mumbai","2020-07-24",79.88,"Maharashtra"
"Mumbai","2020-07-25",80.03,"Maharashtra"
"Mumbai","2020-07-26",80.17,"Maharashtra"
